Date,ADA-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DAI-USD,DOGE-USD,DOT-USD,ETC-USD,ETH-USD,FIL-USD,HBAR-USD,ICP-USD,LINK-USD,LTC-USD,MATIC-USD,RUNE-USD,SHIB-USD,SOL-USD,STX4847-USD,TRX-USD,UNI7083-USD,USDC-USD,USDT-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2023-03-11,0.307327002286911,11.11772346496582,14.638959884643555,114.32966613769531,277.96142578125,20632.41015625,0.06494300067424774,0.9738690257072449,0.06659399718046188,5.507718086242676,17.30178451538086,1482.61669921875,4.991639137268066,0.05853100121021271,4.749190807342529,6.207980155944824,69.70695495605469,1.064281940460205,1.2203129529953003,9.999999747378752e-06,18.22584342956543,0.6131910085678101,0.05927199870347977,5.476846218109131,0.9714999794960022,1.0076899528503418,0.02047700062394142,0.07939500361680984,141.2289276123047,0.3668319880962372
2023-03-12,0.33153900504112244,11.774876594543457,16.256580352783203,121.01817321777344,289.67578125,22163.94921875,0.06829699873924255,0.9925850033760071,0.07100100070238113,5.916477203369141,18.808155059814453,1590.29296875,5.73008918762207,0.06208699941635132,5.250957012176514,6.589978218078613,76.31184387207031,1.1569880247116089,1.3382389545440674,1.1000000085914508e-05,20.310531616210938,0.749118983745575,0.06470999866724014,5.930506229400635,0.9920690059661865,1.0071489810943604,0.022059999406337738,0.08306699991226196,150.90472412109375,0.37331798672676086
2023-03-13,0.34458500146865845,12.011921882629395,16.500085830688477,127.04195404052734,308.9122009277344,24197.533203125,0.07159300148487091,0.99891597032547,0.07304099947214127,6.115265846252441,19.622255325317383,1680.3089599609375,6.398665904998779,0.06452599912881851,5.368876934051514,6.776379108428955,81.7682876586914,1.1934000253677368,1.409749984741211,1.1000000085914508e-05,20.433712005615234,0.8000810146331787,0.06722000241279602,6.114850997924805,0.998947024345398,1.0038700103759766,0.023509999737143517,0.08475500345230103,152.798583984375,0.37378600239753723
2023-03-14,0.3443079888820648,13.069165229797363,17.180816650390625,131.37879943847656,309.37078857421875,24746.07421875,0.07290799915790558,0.99897700548172,0.07478699833154678,6.243840217590332,20.256357192993164,1703.507080078125,6.7644171714782715,0.06598000228404999,5.540010929107666,6.975945949554443,84.35054016113281,1.200760006904602,1.4559379816055298,1.1000000085914508e-05,20.92803382873535,0.968451976776123,0.06713300198316574,6.3377790451049805,0.9991790056228638,1.0032470226287842,0.02395699918270111,0.08843600004911423,150.1061553955078,0.3742789924144745
2023-03-15,0.3246369957923889,12.44514274597168,15.585168838500977,123.4795913696289,307.12493896484375,24375.9609375,0.06899300217628479,0.9991649985313416,0.06986600160598755,5.885962009429932,18.43684959411621,1656.1805419921875,5.618990898132324,0.060120001435279846,5.18177604675293,6.55108118057251,76.42815399169922,1.114243984222412,1.3430609703063965,9.999999747378752e-06,19.29098129272461,0.8833829760551453,0.06531299650669098,5.919717788696289,1.0001840591430664,1.0039459466934204,0.021875999867916107,0.08392500132322311,146.55844116210938,0.36055800318717957
2023-03-16,0.3253830075263977,12.851852416992188,15.87647819519043,126.14076232910156,329.8608703613281,25052.7890625,0.07020600140094757,0.999396026134491,0.07271800190210342,6.1011128425598145,18.776987075805664,1677.2154541015625,5.828929901123047,0.061089999973773956,5.184852123260498,6.674513816833496,79.05355072021484,1.1507469415664673,1.3627099990844727,1.1000000085914508e-05,19.73054313659668,0.9113159775733948,0.06536699831485748,5.926499843597412,0.9999610185623169,1.0021339654922485,0.022397000342607498,0.084757000207901,149.32081604003906,0.36602500081062317
2023-03-17,0.35052400827407837,13.185644149780273,17.64643669128418,135.60182189941406,339.0811462402344,27423.9296875,0.07368999719619751,1.000473976135254,0.07650899887084961,6.635837078094482,20.32225227355957,1792.485107421875,6.396756172180176,0.0654049962759018,5.649487018585205,7.225374221801758,85.5023193359375,1.2244999408721924,1.4682739973068237,1.1000000085914508e-05,21.62910270690918,1.176164984703064,0.06779500097036362,6.418095111846924,1.0000449419021606,1.0023260116577148,0.024309000000357628,0.08809400349855423,153.91053771972656,0.3803820013999939
2023-03-18,0.33771100640296936,12.228092193603516,16.987367630004883,131.30953979492188,331.5242919921875,26965.87890625,0.0709030032157898,0.9981600046157837,0.07304999977350235,6.328587055206299,20.753070831298828,1761.65966796875,5.878632068634033,0.06242299824953079,5.331130027770996,6.933574199676514,82.9837417602539,1.171612024307251,1.4218180179595947,1.1000000085914508e-05,21.19590187072754,1.1447689533233643,0.06587699800729752,6.494304180145264,0.9995020031929016,1.0023369789123535,0.023019999265670776,0.0856110006570816,149.37188720703125,0.3744330108165741
2023-03-19,0.3460099995136261,12.346330642700195,17.563106536865234,136.12599182128906,336.9782409667969,28038.67578125,0.07195200026035309,0.9983090162277222,0.07481300085783005,6.470154762268066,21.143640518188477,1785.5765380859375,6.288142204284668,0.06487900018692017,5.4287872314453125,7.102636814117432,84.43609619140625,1.168956995010376,1.4536950588226318,1.1000000085914508e-05,21.90340232849121,1.149461030960083,0.06676899641752243,6.508674144744873,0.999845027923584,1.0030070543289185,0.02444699965417385,0.08793000131845474,153.6919403076172,0.3884649872779846
2023-03-20,0.33259499073028564,11.55572509765625,16.64081382751465,130.60391235351562,332.9230041503906,27767.236328125,0.07075200229883194,0.9968069791793823,0.07148700207471848,6.095547199249268,19.578868865966797,1735.3212890625,5.7189741134643555,0.06169399991631508,5.114806175231934,7.057743072509766,78.42455291748047,1.1040970087051392,1.4011549949645996,9.999999747378752e-06,22.176464080810547,1.1681820154190063,0.06511099636554718,6.187915802001953,0.997979998588562,1.0017900466918945,0.022964999079704285,0.0865200012922287,151.58102416992188,0.3746280074119568
2023-03-21,0.37123599648475647,11.94393539428711,17.4854679107666,134.4617462158203,335.3092346191406,28175.81640625,0.0714389979839325,0.9990440011024475,0.07689400017261505,6.383082866668701,21.001995086669922,1806.7607421875,5.947406768798828,0.06425300240516663,5.278292179107666,7.407576084136963,82.7353515625,1.1565070152282715,1.450829029083252,1.1000000085914508e-05,22.618267059326172,1.1302720308303833,0.0671830028295517,6.43923282623291,0.9985259771347046,1.0015360116958618,0.02380800060927868,0.09654299914836884,153.16635131835938,0.46970999240875244
2023-03-22,0.36061298847198486,11.340572357177734,16.77981185913086,126.23603057861328,321.8877258300781,27307.4375,0.06857000291347504,0.9988669753074646,0.07399900257587433,6.063480854034424,20.07444953918457,1737.717041015625,5.661059856414795,0.06045899912714958,5.095163822174072,7.180304050445557,87.35688781738281,1.1099519729614258,1.3654520511627197,1.1000000085914508e-05,21.480485916137695,1.159741997718811,0.0598750002682209,6.083687782287598,0.9991239905357361,1.0018789768218994,0.02250700071454048,0.09089499711990356,149.06333923339844,0.4224799871444702
2023-03-23,0.37204501032829285,11.699126243591309,17.562936782836914,128.81271362304688,329.8370056152344,28333.97265625,0.0701029971241951,0.9987890124320984,0.07741200178861618,6.325469970703125,20.81452178955078,1816.4051513671875,5.934812068939209,0.062474001199007034,5.207426071166992,7.621306896209717,93.70100402832031,1.1370240449905396,1.4435960054397583,1.1000000085914508e-05,22.216777801513672,1.1716879606246948,0.06526300311088562,6.246809959411621,0.9990370273590088,1.0009599924087524,0.023605000227689743,0.09255100041627884,156.66049194335938,0.44484999775886536
2023-03-24,0.3600830137729645,11.200934410095215,16.986759185791016,123.89299011230469,322.3593444824219,27493.28515625,0.06836400181055069,0.9995650053024292,0.07468000054359436,6.028029918670654,20.199209213256836,1752.0447998046875,5.557178020477295,0.0600069984793663,4.953949928283691,7.206892013549805,93.70990753173828,1.097398042678833,1.3836350440979004,1.1000000085914508e-05,20.678855895996094,1.0237929821014404,0.06344299763441086,5.891207218170166,0.999862015247345,1.0012589693069458,0.02284899912774563,0.08888400346040726,162.0064239501953,0.42590200901031494
2023-03-25,0.3519960045814514,11.107028007507324,16.880115509033203,125.15267944335938,322.6730651855469,27494.70703125,0.06846900284290314,0.9994789958000183,0.07404399663209915,5.908658027648926,20.024911880493164,1743.7647705078125,5.380660057067871,0.06027999892830849,4.896560192108154,7.084826946258545,91.58114624023438,1.0792039632797241,1.3781590461730957,1.1000000085914508e-05,20.446645736694336,0.9346299767494202,0.06372299790382385,5.7214131355285645,0.9997360110282898,1.0008480548858643,0.022742999717593193,0.09075900167226791,160.0641632080078,0.4447160065174103
2023-03-26,0.3562450110912323,11.32776927947998,17.13402557373047,124.87345886230469,328.88800048828125,27994.330078125,0.06898300349712372,0.9991549849510193,0.07441700249910355,6.052051067352295,20.351091384887695,1775.6767578125,5.69449520111084,0.06203800067305565,4.995433807373047,7.262111186981201,93.52519226074219,1.105597972869873,1.4028409719467163,1.1000000085914508e-05,20.97551918029785,1.009421944618225,0.0642160028219223,5.794036865234375,0.9998850226402283,1.000892996788025,0.0228899996727705,0.09196200221776962,161.56651306152344,0.44881701469421387
2023-03-27,0.34551000595092773,10.844813346862793,16.503171920776367,120.26806640625,310.9491271972656,27139.888671875,0.0664139986038208,0.9990630149841309,0.07289499789476395,5.873617172241211,19.68244743347168,1715.4608154296875,5.354502201080322,0.059268999844789505,4.765510082244873,6.872753143310547,89.24687194824219,1.0469709634780884,1.3327419757843018,9.999999747378752e-06,19.921674728393555,0.9135299921035767,0.0635799989104271,5.6465840339660645,0.9996839761734009,1.0002330541610718,0.022021999582648277,0.09259899705648422,152.210693359375,0.47999098896980286
2023-03-28,0.3683539927005768,11.229663848876953,16.726268768310547,121.0765380859375,313.2606201171875,27268.130859375,0.06711100041866302,0.9998030066490173,0.0738229975104332,6.064446926116943,20.17656707763672,1772.78564453125,5.565254211425781,0.05964599922299385,4.837411880493164,6.955334186553955,89.13937377929688,1.0876660346984863,1.3419079780578613,9.999999747378752e-06,20.4706974029541,0.9456089735031128,0.06421499699354172,5.8186211585998535,0.9998840093612671,1.0003069639205933,0.022451000288128853,0.09771399945020676,153.93919372558594,0.5150579810142517
